2022-04-05 18:38:39.436399
/home/siyu_ren/pugeo_pytorch/main.py
Namespace(batch_size=8, data_path='/home/siyu_ren/pugeo_pytorch_data/', eval_xyz='D:\\PUGEO\\test_5000', gpu='0', jitter_max=0.03, jitter_sigma=0.01, learning_rate=0.001, log_dir='log_x12', max_epoch=600, min_lr=1e-05, model='model_pugeo', num_patch=58, num_point=256, num_shape_point=5000, patch_num_ratio=3, phase='train', pretrained='', reg_normal1=0.1, reg_normal2=0.1, up_ratio=12)
epoch: 0 total loss: 1.294303, cd: 0.012292, dense normal: 0.314424, sparse normal: 0.337068
epoch: 61 total loss: 0.066367, cd: 0.000542, dense normal: 0.064628, sparse normal: 0.056598
epoch: 62 total loss: 0.066083, cd: 0.000540, dense normal: 0.064286, sparse normal: 0.056420
epoch: 63 total loss: 0.065927, cd: 0.000539, dense normal: 0.064210, sparse normal: 0.056270
epoch: 64 total loss: 0.065903, cd: 0.000539, dense normal: 0.064036, sparse normal: 0.056116
epoch: 65 total loss: 0.066229, cd: 0.000541, dense normal: 0.064682, sparse normal: 0.056753
epoch: 66 total loss: 0.066056, cd: 0.000540, dense normal: 0.064270, sparse normal: 0.056375
epoch: 67 total loss: 0.065805, cd: 0.000538, dense normal: 0.063789, sparse normal: 0.055981
epoch: 68 total loss: 0.066267, cd: 0.000542, dense normal: 0.064442, sparse normal: 0.056636
epoch: 69 total loss: 0.066047, cd: 0.000540, dense normal: 0.064175, sparse normal: 0.056400
epoch: 70 total loss: 0.065694, cd: 0.000537, dense normal: 0.063726, sparse normal: 0.055861
epoch: 71 total loss: 0.065898, cd: 0.000539, dense normal: 0.064090, sparse normal: 0.056239
epoch: 72 total loss: 0.065732, cd: 0.000538, dense normal: 0.063704, sparse normal: 0.055853
epoch: 73 total loss: 0.065801, cd: 0.000538, dense normal: 0.063898, sparse normal: 0.056066
epoch: 74 total loss: 0.065708, cd: 0.000537, dense normal: 0.063766, sparse normal: 0.055984
epoch: 75 total loss: 0.065619, cd: 0.000537, dense normal: 0.063354, sparse normal: 0.055615
epoch: 76 total loss: 0.065346, cd: 0.000535, dense normal: 0.063243, sparse normal: 0.055558
epoch: 77 total loss: 0.065497, cd: 0.000536, dense normal: 0.063417, sparse normal: 0.055712
epoch: 78 total loss: 0.065328, cd: 0.000534, dense normal: 0.063405, sparse normal: 0.055721
epoch: 79 total loss: 0.065278, cd: 0.000534, dense normal: 0.063161, sparse normal: 0.055485
epoch: 80 total loss: 0.065380, cd: 0.000535, dense normal: 0.063103, sparse normal: 0.055473
epoch: 81 total loss: 0.064769, cd: 0.000530, dense normal: 0.062562, sparse normal: 0.055003
epoch: 82 total loss: 0.065246, cd: 0.000534, dense normal: 0.062868, sparse normal: 0.055259
epoch: 83 total loss: 0.065141, cd: 0.000533, dense normal: 0.063077, sparse normal: 0.055415
epoch: 84 total loss: 0.065039, cd: 0.000532, dense normal: 0.062738, sparse normal: 0.055184
epoch: 85 total loss: 0.064830, cd: 0.000531, dense normal: 0.062468, sparse normal: 0.054894
epoch: 86 total loss: 0.064656, cd: 0.000530, dense normal: 0.062189, sparse normal: 0.054653
epoch: 87 total loss: 0.064842, cd: 0.000531, dense normal: 0.062434, sparse normal: 0.054815
epoch: 88 total loss: 0.064960, cd: 0.000532, dense normal: 0.062586, sparse normal: 0.055105
epoch: 89 total loss: 0.064781, cd: 0.000531, dense normal: 0.062309, sparse normal: 0.054768
epoch: 90 total loss: 0.064908, cd: 0.000531, dense normal: 0.062597, sparse normal: 0.054992
epoch: 91 total loss: 0.064904, cd: 0.000531, dense normal: 0.062572, sparse normal: 0.054981
epoch: 92 total loss: 0.064796, cd: 0.000531, dense normal: 0.062478, sparse normal: 0.054924
epoch: 93 total loss: 0.064860, cd: 0.000531, dense normal: 0.062356, sparse normal: 0.054884
epoch: 94 total loss: 0.064762, cd: 0.000531, dense normal: 0.062324, sparse normal: 0.054841
epoch: 95 total loss: 0.064747, cd: 0.000531, dense normal: 0.062249, sparse normal: 0.054684
epoch: 96 total loss: 0.064685, cd: 0.000530, dense normal: 0.062206, sparse normal: 0.054702
epoch: 97 total loss: 0.064554, cd: 0.000529, dense normal: 0.062129, sparse normal: 0.054570
epoch: 98 total loss: 0.064658, cd: 0.000530, dense normal: 0.062054, sparse normal: 0.054614
epoch: 99 total loss: 0.064434, cd: 0.000528, dense normal: 0.061742, sparse normal: 0.054376
epoch: 100 total loss: 0.064364, cd: 0.000528, dense normal: 0.061651, sparse normal: 0.054346
epoch: 101 total loss: 0.064299, cd: 0.000527, dense normal: 0.061857, sparse normal: 0.054500
epoch: 102 total loss: 0.064205, cd: 0.000526, dense normal: 0.061416, sparse normal: 0.054130
epoch: 103 total loss: 0.064115, cd: 0.000526, dense normal: 0.061168, sparse normal: 0.053819
epoch: 104 total loss: 0.063857, cd: 0.000524, dense normal: 0.061065, sparse normal: 0.053796
epoch: 105 total loss: 0.064294, cd: 0.000527, dense normal: 0.061717, sparse normal: 0.054470
epoch: 106 total loss: 0.064175, cd: 0.000526, dense normal: 0.061424, sparse normal: 0.054172
epoch: 107 total loss: 0.064187, cd: 0.000526, dense normal: 0.061338, sparse normal: 0.054123
epoch: 108 total loss: 0.064009, cd: 0.000525, dense normal: 0.061294, sparse normal: 0.054007
epoch: 109 total loss: 0.064011, cd: 0.000525, dense normal: 0.061233, sparse normal: 0.053939
epoch: 110 total loss: 0.064204, cd: 0.000527, dense normal: 0.061308, sparse normal: 0.054024
epoch: 111 total loss: 0.064104, cd: 0.000526, dense normal: 0.061251, sparse normal: 0.053924
epoch: 112 total loss: 0.064178, cd: 0.000526, dense normal: 0.061379, sparse normal: 0.054051
epoch: 113 total loss: 0.063989, cd: 0.000524, dense normal: 0.061388, sparse normal: 0.054000
epoch: 114 total loss: 0.064194, cd: 0.000526, dense normal: 0.061626, sparse normal: 0.054278
epoch: 115 total loss: 0.063925, cd: 0.000524, dense normal: 0.061051, sparse normal: 0.053727
epoch: 116 total loss: 0.063754, cd: 0.000523, dense normal: 0.060878, sparse normal: 0.053631
epoch: 117 total loss: 0.063768, cd: 0.000523, dense normal: 0.060847, sparse normal: 0.053662
epoch: 118 total loss: 0.063930, cd: 0.000524, dense normal: 0.061153, sparse normal: 0.053978
epoch: 119 total loss: 0.063759, cd: 0.000523, dense normal: 0.060859, sparse normal: 0.053737
epoch: 120 total loss: 0.063948, cd: 0.000524, dense normal: 0.061144, sparse normal: 0.054076
epoch: 121 total loss: 0.063877, cd: 0.000524, dense normal: 0.060912, sparse normal: 0.053808
epoch: 122 total loss: 0.063695, cd: 0.000523, dense normal: 0.060824, sparse normal: 0.053651
epoch: 123 total loss: 0.063739, cd: 0.000523, dense normal: 0.060727, sparse normal: 0.053594
epoch: 124 total loss: 0.063532, cd: 0.000521, dense normal: 0.060592, sparse normal: 0.053506
epoch: 125 total loss: 0.063465, cd: 0.000521, dense normal: 0.060541, sparse normal: 0.053412
epoch: 126 total loss: 0.063493, cd: 0.000521, dense normal: 0.060440, sparse normal: 0.053309
epoch: 127 total loss: 0.063457, cd: 0.000521, dense normal: 0.060461, sparse normal: 0.053358
epoch: 128 total loss: 0.063461, cd: 0.000521, dense normal: 0.060341, sparse normal: 0.053250
epoch: 129 total loss: 0.063511, cd: 0.000521, dense normal: 0.060498, sparse normal: 0.053436
epoch: 130 total loss: 0.063692, cd: 0.000523, dense normal: 0.060569, sparse normal: 0.053522
epoch: 131 total loss: 0.063719, cd: 0.000523, dense normal: 0.060579, sparse normal: 0.053643
epoch: 132 total loss: 0.063612, cd: 0.000522, dense normal: 0.060596, sparse normal: 0.053590
epoch: 133 total loss: 0.063583, cd: 0.000522, dense normal: 0.060433, sparse normal: 0.053424
epoch: 134 total loss: 0.063679, cd: 0.000522, dense normal: 0.060766, sparse normal: 0.053826
epoch: 135 total loss: 0.063479, cd: 0.000521, dense normal: 0.060187, sparse normal: 0.053247
epoch: 136 total loss: 0.063575, cd: 0.000522, dense normal: 0.060135, sparse normal: 0.053169
epoch: 137 total loss: 0.063523, cd: 0.000522, dense normal: 0.060294, sparse normal: 0.053332
epoch: 138 total loss: 0.063447, cd: 0.000521, dense normal: 0.059978, sparse normal: 0.053082
epoch: 139 total loss: 0.063228, cd: 0.000519, dense normal: 0.060004, sparse normal: 0.053072
epoch: 140 total loss: 0.063226, cd: 0.000519, dense normal: 0.059944, sparse normal: 0.053019
epoch: 141 total loss: 0.063159, cd: 0.000519, dense normal: 0.059857, sparse normal: 0.052960
epoch: 142 total loss: 0.063068, cd: 0.000518, dense normal: 0.059767, sparse normal: 0.052889
epoch: 143 total loss: 0.063101, cd: 0.000519, dense normal: 0.059597, sparse normal: 0.052685
epoch: 144 total loss: 0.063041, cd: 0.000518, dense normal: 0.059739, sparse normal: 0.052783
epoch: 145 total loss: 0.063147, cd: 0.000519, dense normal: 0.059639, sparse normal: 0.052844
epoch: 146 total loss: 0.063245, cd: 0.000520, dense normal: 0.059733, sparse normal: 0.052922
epoch: 147 total loss: 0.063291, cd: 0.000520, dense normal: 0.059926, sparse normal: 0.052996
epoch: 148 total loss: 0.063140, cd: 0.000519, dense normal: 0.059726, sparse normal: 0.052881
epoch: 149 total loss: 0.063211, cd: 0.000519, dense normal: 0.060030, sparse normal: 0.053147
epoch: 150 total loss: 0.063209, cd: 0.000519, dense normal: 0.059845, sparse normal: 0.052970
epoch: 151 total loss: 0.063235, cd: 0.000519, dense normal: 0.060091, sparse normal: 0.053230
epoch: 152 total loss: 0.063166, cd: 0.000519, dense normal: 0.059715, sparse normal: 0.052910
epoch: 153 total loss: 0.063193, cd: 0.000519, dense normal: 0.059794, sparse normal: 0.053018
epoch: 154 total loss: 0.063077, cd: 0.000518, dense normal: 0.059692, sparse normal: 0.052897
epoch: 155 total loss: 0.063093, cd: 0.000518, dense normal: 0.059816, sparse normal: 0.053080
epoch: 156 total loss: 0.063243, cd: 0.000520, dense normal: 0.059790, sparse normal: 0.053016
epoch: 157 total loss: 0.063187, cd: 0.000519, dense normal: 0.059945, sparse normal: 0.053100
epoch: 158 total loss: 0.063135, cd: 0.000519, dense normal: 0.059794, sparse normal: 0.052888
epoch: 159 total loss: 0.063022, cd: 0.000518, dense normal: 0.059648, sparse normal: 0.052816
epoch: 160 total loss: 0.063105, cd: 0.000519, dense normal: 0.059582, sparse normal: 0.052824
epoch: 161 total loss: 0.062886, cd: 0.000517, dense normal: 0.059369, sparse normal: 0.052662
epoch: 162 total loss: 0.062913, cd: 0.000517, dense normal: 0.059294, sparse normal: 0.052576
epoch: 163 total loss: 0.062725, cd: 0.000516, dense normal: 0.059156, sparse normal: 0.052437
epoch: 164 total loss: 0.062912, cd: 0.000517, dense normal: 0.059185, sparse normal: 0.052498
epoch: 165 total loss: 0.062853, cd: 0.000516, dense normal: 0.059386, sparse normal: 0.052697
epoch: 166 total loss: 0.062742, cd: 0.000516, dense normal: 0.059274, sparse normal: 0.052529
epoch: 167 total loss: 0.062873, cd: 0.000517, dense normal: 0.059409, sparse normal: 0.052623
epoch: 168 total loss: 0.062859, cd: 0.000517, dense normal: 0.059332, sparse normal: 0.052620
epoch: 169 total loss: 0.062745, cd: 0.000516, dense normal: 0.059131, sparse normal: 0.052482
epoch: 170 total loss: 0.062776, cd: 0.000516, dense normal: 0.059247, sparse normal: 0.052566
epoch: 171 total loss: 0.062769, cd: 0.000516, dense normal: 0.059058, sparse normal: 0.052401
epoch: 172 total loss: 0.062831, cd: 0.000517, dense normal: 0.059066, sparse normal: 0.052439
epoch: 173 total loss: 0.062736, cd: 0.000516, dense normal: 0.059253, sparse normal: 0.052561
epoch: 174 total loss: 0.062812, cd: 0.000516, dense normal: 0.059225, sparse normal: 0.052499
epoch: 175 total loss: 0.062829, cd: 0.000517, dense normal: 0.059171, sparse normal: 0.052472
epoch: 176 total loss: 0.062734, cd: 0.000516, dense normal: 0.059121, sparse normal: 0.052471
epoch: 177 total loss: 0.062720, cd: 0.000516, dense normal: 0.058998, sparse normal: 0.052342
epoch: 178 total loss: 0.062725, cd: 0.000516, dense normal: 0.058980, sparse normal: 0.052356
epoch: 179 total loss: 0.062848, cd: 0.000517, dense normal: 0.059104, sparse normal: 0.052532
epoch: 180 total loss: 0.062713, cd: 0.000516, dense normal: 0.059061, sparse normal: 0.052392
epoch: 181 total loss: 0.062568, cd: 0.000515, dense normal: 0.058846, sparse normal: 0.052230
epoch: 182 total loss: 0.062668, cd: 0.000515, dense normal: 0.058955, sparse normal: 0.052293
epoch: 183 total loss: 0.062444, cd: 0.000514, dense normal: 0.058686, sparse normal: 0.052106
epoch: 184 total loss: 0.062446, cd: 0.000514, dense normal: 0.058763, sparse normal: 0.052207
epoch: 185 total loss: 0.062544, cd: 0.000515, dense normal: 0.058699, sparse normal: 0.052157
epoch: 186 total loss: 0.062556, cd: 0.000515, dense normal: 0.058806, sparse normal: 0.052235
epoch: 187 total loss: 0.062638, cd: 0.000516, dense normal: 0.058610, sparse normal: 0.052086
epoch: 188 total loss: 0.062482, cd: 0.000514, dense normal: 0.058765, sparse normal: 0.052175
epoch: 189 total loss: 0.062695, cd: 0.000516, dense normal: 0.058780, sparse normal: 0.052214
epoch: 190 total loss: 0.062593, cd: 0.000515, dense normal: 0.058791, sparse normal: 0.052280
epoch: 191 total loss: 0.062627, cd: 0.000516, dense normal: 0.058651, sparse normal: 0.052092
epoch: 192 total loss: 0.062472, cd: 0.000514, dense normal: 0.058715, sparse normal: 0.052184
epoch: 193 total loss: 0.062482, cd: 0.000514, dense normal: 0.058774, sparse normal: 0.052214
epoch: 194 total loss: 0.062488, cd: 0.000514, dense normal: 0.058794, sparse normal: 0.052166
epoch: 195 total loss: 0.062435, cd: 0.000514, dense normal: 0.058729, sparse normal: 0.052150
epoch: 196 total loss: 0.062484, cd: 0.000514, dense normal: 0.058526, sparse normal: 0.052045
epoch: 197 total loss: 0.062495, cd: 0.000514, dense normal: 0.058744, sparse normal: 0.052167
epoch: 198 total loss: 0.062385, cd: 0.000513, dense normal: 0.058631, sparse normal: 0.052145
epoch: 199 total loss: 0.062465, cd: 0.000514, dense normal: 0.058627, sparse normal: 0.052137
epoch: 200 total loss: 0.062524, cd: 0.000515, dense normal: 0.058589, sparse normal: 0.052013
epoch: 201 total loss: 0.062397, cd: 0.000513, dense normal: 0.058529, sparse normal: 0.052072
epoch: 202 total loss: 0.062489, cd: 0.000514, dense normal: 0.058810, sparse normal: 0.052269
epoch: 203 total loss: 0.062480, cd: 0.000514, dense normal: 0.058520, sparse normal: 0.052050
epoch: 204 total loss: 0.062401, cd: 0.000514, dense normal: 0.058441, sparse normal: 0.051915
epoch: 205 total loss: 0.062310, cd: 0.000513, dense normal: 0.058540, sparse normal: 0.052014
epoch: 206 total loss: 0.062442, cd: 0.000513, dense normal: 0.058746, sparse normal: 0.052268
epoch: 207 total loss: 0.062489, cd: 0.000514, dense normal: 0.058693, sparse normal: 0.052157
epoch: 208 total loss: 0.062282, cd: 0.000512, dense normal: 0.058535, sparse normal: 0.051987
epoch: 209 total loss: 0.062448, cd: 0.000514, dense normal: 0.058644, sparse normal: 0.052110
epoch: 210 total loss: 0.062509, cd: 0.000514, dense normal: 0.058623, sparse normal: 0.052106
epoch: 211 total loss: 0.062470, cd: 0.000514, dense normal: 0.058469, sparse normal: 0.051970
epoch: 212 total loss: 0.062310, cd: 0.000513, dense normal: 0.058554, sparse normal: 0.052006
epoch: 213 total loss: 0.062532, cd: 0.000515, dense normal: 0.058583, sparse normal: 0.052075
epoch: 214 total loss: 0.062450, cd: 0.000514, dense normal: 0.058551, sparse normal: 0.052083
epoch: 215 total loss: 0.062282, cd: 0.000512, dense normal: 0.058536, sparse normal: 0.052093
epoch: 216 total loss: 0.062395, cd: 0.000513, dense normal: 0.058464, sparse normal: 0.052057
epoch: 217 total loss: 0.062234, cd: 0.000512, dense normal: 0.058423, sparse normal: 0.051966
epoch: 218 total loss: 0.062403, cd: 0.000513, dense normal: 0.058546, sparse normal: 0.052122
epoch: 219 total loss: 0.062351, cd: 0.000513, dense normal: 0.058592, sparse normal: 0.052143
epoch: 220 total loss: 0.062391, cd: 0.000513, dense normal: 0.058469, sparse normal: 0.052031
epoch: 221 total loss: 0.062225, cd: 0.000511, dense normal: 0.058623, sparse normal: 0.052108
epoch: 222 total loss: 0.062346, cd: 0.000513, dense normal: 0.058514, sparse normal: 0.052049
epoch: 223 total loss: 0.062335, cd: 0.000513, dense normal: 0.058546, sparse normal: 0.052032
epoch: 224 total loss: 0.062213, cd: 0.000512, dense normal: 0.058370, sparse normal: 0.051886
epoch: 225 total loss: 0.062331, cd: 0.000513, dense normal: 0.058555, sparse normal: 0.052085
epoch: 226 total loss: 0.062245, cd: 0.000512, dense normal: 0.058576, sparse normal: 0.052088
epoch: 227 total loss: 0.062281, cd: 0.000512, dense normal: 0.058557, sparse normal: 0.052022
epoch: 228 total loss: 0.062254, cd: 0.000512, dense normal: 0.058422, sparse normal: 0.051928
epoch: 229 total loss: 0.062314, cd: 0.000513, dense normal: 0.058434, sparse normal: 0.051948
epoch: 230 total loss: 0.062274, cd: 0.000513, dense normal: 0.058375, sparse normal: 0.051851
epoch: 231 total loss: 0.062066, cd: 0.000510, dense normal: 0.058321, sparse normal: 0.051835
epoch: 232 total loss: 0.062089, cd: 0.000511, dense normal: 0.058227, sparse normal: 0.051779
epoch: 233 total loss: 0.062117, cd: 0.000511, dense normal: 0.058161, sparse normal: 0.051727
epoch: 234 total loss: 0.062067, cd: 0.000511, dense normal: 0.058018, sparse normal: 0.051586
epoch: 235 total loss: 0.062088, cd: 0.000511, dense normal: 0.058058, sparse normal: 0.051628
epoch: 236 total loss: 0.062200, cd: 0.000512, dense normal: 0.058174, sparse normal: 0.051720
epoch: 237 total loss: 0.062111, cd: 0.000511, dense normal: 0.058201, sparse normal: 0.051707
epoch: 238 total loss: 0.062140, cd: 0.000511, dense normal: 0.058175, sparse normal: 0.051681
epoch: 239 total loss: 0.062146, cd: 0.000512, dense normal: 0.058068, sparse normal: 0.051625
epoch: 240 total loss: 0.062013, cd: 0.000510, dense normal: 0.058168, sparse normal: 0.051745
epoch: 241 total loss: 0.062129, cd: 0.000511, dense normal: 0.058178, sparse normal: 0.051745
epoch: 242 total loss: 0.062098, cd: 0.000511, dense normal: 0.058002, sparse normal: 0.051633
epoch: 243 total loss: 0.062012, cd: 0.000511, dense normal: 0.058010, sparse normal: 0.051561
epoch: 244 total loss: 0.062074, cd: 0.000511, dense normal: 0.058128, sparse normal: 0.051755
epoch: 245 total loss: 0.062098, cd: 0.000511, dense normal: 0.058081, sparse normal: 0.051677
epoch: 246 total loss: 0.061964, cd: 0.000510, dense normal: 0.057937, sparse normal: 0.051507
epoch: 247 total loss: 0.062137, cd: 0.000512, dense normal: 0.058007, sparse normal: 0.051591
epoch: 248 total loss: 0.061986, cd: 0.000510, dense normal: 0.057945, sparse normal: 0.051557
epoch: 249 total loss: 0.062024, cd: 0.000510, dense normal: 0.058084, sparse normal: 0.051708
epoch: 250 total loss: 0.061929, cd: 0.000510, dense normal: 0.057978, sparse normal: 0.051592
epoch: 251 total loss: 0.061994, cd: 0.000510, dense normal: 0.057998, sparse normal: 0.051602
epoch: 252 total loss: 0.061964, cd: 0.000510, dense normal: 0.057888, sparse normal: 0.051525
epoch: 253 total loss: 0.062043, cd: 0.000511, dense normal: 0.058069, sparse normal: 0.051688
epoch: 254 total loss: 0.061955, cd: 0.000510, dense normal: 0.057944, sparse normal: 0.051509
epoch: 255 total loss: 0.061994, cd: 0.000510, dense normal: 0.057962, sparse normal: 0.051558
epoch: 256 total loss: 0.061842, cd: 0.000509, dense normal: 0.057851, sparse normal: 0.051435
epoch: 257 total loss: 0.061931, cd: 0.000510, dense normal: 0.058057, sparse normal: 0.051686
epoch: 258 total loss: 0.062011, cd: 0.000511, dense normal: 0.057915, sparse normal: 0.051550
epoch: 259 total loss: 0.061962, cd: 0.000510, dense normal: 0.057932, sparse normal: 0.051507
epoch: 260 total loss: 0.062057, cd: 0.000511, dense normal: 0.057902, sparse normal: 0.051503
epoch: 261 total loss: 0.061967, cd: 0.000510, dense normal: 0.057841, sparse normal: 0.051391
epoch: 262 total loss: 0.061900, cd: 0.000509, dense normal: 0.057979, sparse normal: 0.051482
epoch: 263 total loss: 0.062018, cd: 0.000511, dense normal: 0.057914, sparse normal: 0.051487
epoch: 264 total loss: 0.061849, cd: 0.000509, dense normal: 0.057947, sparse normal: 0.051468
epoch: 265 total loss: 0.061892, cd: 0.000509, dense normal: 0.058050, sparse normal: 0.051621
epoch: 266 total loss: 0.061934, cd: 0.000510, dense normal: 0.058007, sparse normal: 0.051609
epoch: 267 total loss: 0.061873, cd: 0.000509, dense normal: 0.057922, sparse normal: 0.051492
epoch: 268 total loss: 0.061873, cd: 0.000509, dense normal: 0.057925, sparse normal: 0.051515
epoch: 269 total loss: 0.062056, cd: 0.000511, dense normal: 0.057986, sparse normal: 0.051551
epoch: 270 total loss: 0.061909, cd: 0.000509, dense normal: 0.057972, sparse normal: 0.051575
epoch: 271 total loss: 0.061936, cd: 0.000510, dense normal: 0.057829, sparse normal: 0.051468
epoch: 272 total loss: 0.061981, cd: 0.000510, dense normal: 0.057912, sparse normal: 0.051523
epoch: 273 total loss: 0.061782, cd: 0.000508, dense normal: 0.057966, sparse normal: 0.051512
