2022-04-05 18:37:35.876813
/home/siyu_ren/pugeo_pytorch/main.py
Namespace(batch_size=8, data_path='/home/siyu_ren/pugeo_pytorch_data/', eval_xyz='D:\\PUGEO\\test_5000', gpu='0', jitter_max=0.03, jitter_sigma=0.01, learning_rate=0.001, log_dir='log_x4', max_epoch=600, min_lr=1e-05, model='model_pugeo', num_patch=58, num_point=256, num_shape_point=5000, patch_num_ratio=3, phase='train', pretrained='', reg_normal1=0.1, reg_normal2=0.1, up_ratio=4)
epoch: 0 total loss: 2.514971, cd: 0.024488, dense normal: 0.324401, sparse normal: 0.337287
epoch: 108 total loss: 0.115418, cd: 0.001034, dense normal: 0.063719, sparse normal: 0.056516
epoch: 109 total loss: 0.115488, cd: 0.001034, dense normal: 0.063809, sparse normal: 0.056633
epoch: 110 total loss: 0.115483, cd: 0.001034, dense normal: 0.063773, sparse normal: 0.056612
epoch: 111 total loss: 0.115269, cd: 0.001032, dense normal: 0.063629, sparse normal: 0.056515
epoch: 112 total loss: 0.115211, cd: 0.001032, dense normal: 0.063565, sparse normal: 0.056372
epoch: 113 total loss: 0.114883, cd: 0.001030, dense normal: 0.063254, sparse normal: 0.056033
epoch: 114 total loss: 0.115352, cd: 0.001033, dense normal: 0.063601, sparse normal: 0.056410
epoch: 115 total loss: 0.115047, cd: 0.001031, dense normal: 0.063509, sparse normal: 0.056387
epoch: 116 total loss: 0.115181, cd: 0.001032, dense normal: 0.063327, sparse normal: 0.056190
epoch: 117 total loss: 0.114924, cd: 0.001030, dense normal: 0.063075, sparse normal: 0.055860
epoch: 118 total loss: 0.115051, cd: 0.001031, dense normal: 0.063196, sparse normal: 0.056063
epoch: 119 total loss: 0.115022, cd: 0.001031, dense normal: 0.063388, sparse normal: 0.056271
epoch: 120 total loss: 0.115193, cd: 0.001032, dense normal: 0.063529, sparse normal: 0.056440
epoch: 121 total loss: 0.114825, cd: 0.001029, dense normal: 0.063154, sparse normal: 0.055986
epoch: 122 total loss: 0.114817, cd: 0.001029, dense normal: 0.063009, sparse normal: 0.055840
epoch: 123 total loss: 0.114874, cd: 0.001030, dense normal: 0.062961, sparse normal: 0.055784
epoch: 124 total loss: 0.114717, cd: 0.001029, dense normal: 0.062890, sparse normal: 0.055734
epoch: 125 total loss: 0.114618, cd: 0.001028, dense normal: 0.062762, sparse normal: 0.055555
epoch: 126 total loss: 0.114624, cd: 0.001028, dense normal: 0.062709, sparse normal: 0.055507
epoch: 127 total loss: 0.114505, cd: 0.001027, dense normal: 0.062636, sparse normal: 0.055461
epoch: 128 total loss: 0.114827, cd: 0.001029, dense normal: 0.063131, sparse normal: 0.055995
epoch: 129 total loss: 0.114661, cd: 0.001028, dense normal: 0.062727, sparse normal: 0.055558
epoch: 130 total loss: 0.114684, cd: 0.001028, dense normal: 0.062910, sparse normal: 0.055733
epoch: 131 total loss: 0.114667, cd: 0.001028, dense normal: 0.062862, sparse normal: 0.055714
epoch: 132 total loss: 0.114463, cd: 0.001027, dense normal: 0.062576, sparse normal: 0.055423
epoch: 133 total loss: 0.114571, cd: 0.001027, dense normal: 0.062849, sparse normal: 0.055630
epoch: 134 total loss: 0.114514, cd: 0.001027, dense normal: 0.062647, sparse normal: 0.055497
epoch: 135 total loss: 0.114627, cd: 0.001028, dense normal: 0.062727, sparse normal: 0.055551
epoch: 136 total loss: 0.114645, cd: 0.001028, dense normal: 0.062999, sparse normal: 0.055813
epoch: 137 total loss: 0.114742, cd: 0.001029, dense normal: 0.062927, sparse normal: 0.055727
epoch: 138 total loss: 0.114611, cd: 0.001028, dense normal: 0.062878, sparse normal: 0.055730
epoch: 139 total loss: 0.114394, cd: 0.001026, dense normal: 0.062714, sparse normal: 0.055532
epoch: 140 total loss: 0.114633, cd: 0.001028, dense normal: 0.062861, sparse normal: 0.055712
epoch: 141 total loss: 0.114604, cd: 0.001027, dense normal: 0.062909, sparse normal: 0.055763
epoch: 142 total loss: 0.114251, cd: 0.001025, dense normal: 0.062488, sparse normal: 0.055357
epoch: 143 total loss: 0.114451, cd: 0.001027, dense normal: 0.062539, sparse normal: 0.055330
epoch: 144 total loss: 0.114337, cd: 0.001026, dense normal: 0.062488, sparse normal: 0.055285
epoch: 145 total loss: 0.114089, cd: 0.001023, dense normal: 0.062391, sparse normal: 0.055176
epoch: 146 total loss: 0.114105, cd: 0.001024, dense normal: 0.062247, sparse normal: 0.055071
epoch: 147 total loss: 0.114327, cd: 0.001025, dense normal: 0.062500, sparse normal: 0.055371
epoch: 148 total loss: 0.114396, cd: 0.001027, dense normal: 0.062265, sparse normal: 0.055087
epoch: 149 total loss: 0.114389, cd: 0.001026, dense normal: 0.062343, sparse normal: 0.055199
epoch: 150 total loss: 0.114270, cd: 0.001025, dense normal: 0.062397, sparse normal: 0.055251
epoch: 151 total loss: 0.114267, cd: 0.001025, dense normal: 0.062480, sparse normal: 0.055388
epoch: 152 total loss: 0.114323, cd: 0.001025, dense normal: 0.062630, sparse normal: 0.055488
epoch: 153 total loss: 0.114180, cd: 0.001025, dense normal: 0.062290, sparse normal: 0.055055
epoch: 154 total loss: 0.113890, cd: 0.001022, dense normal: 0.062059, sparse normal: 0.054879
epoch: 155 total loss: 0.114151, cd: 0.001024, dense normal: 0.062259, sparse normal: 0.055070
epoch: 156 total loss: 0.113973, cd: 0.001022, dense normal: 0.062230, sparse normal: 0.055098
epoch: 157 total loss: 0.113944, cd: 0.001023, dense normal: 0.062065, sparse normal: 0.054818
epoch: 158 total loss: 0.113869, cd: 0.001022, dense normal: 0.061958, sparse normal: 0.054766
epoch: 159 total loss: 0.113875, cd: 0.001022, dense normal: 0.061846, sparse normal: 0.054664
epoch: 160 total loss: 0.113773, cd: 0.001021, dense normal: 0.061940, sparse normal: 0.054749
epoch: 161 total loss: 0.113789, cd: 0.001021, dense normal: 0.061794, sparse normal: 0.054565
epoch: 162 total loss: 0.113802, cd: 0.001021, dense normal: 0.061867, sparse normal: 0.054684
epoch: 163 total loss: 0.113718, cd: 0.001021, dense normal: 0.061576, sparse normal: 0.054399
epoch: 164 total loss: 0.113669, cd: 0.001020, dense normal: 0.061808, sparse normal: 0.054588
epoch: 165 total loss: 0.113754, cd: 0.001021, dense normal: 0.061675, sparse normal: 0.054449
epoch: 166 total loss: 0.113745, cd: 0.001022, dense normal: 0.061492, sparse normal: 0.054352
epoch: 167 total loss: 0.113630, cd: 0.001021, dense normal: 0.061409, sparse normal: 0.054256
epoch: 168 total loss: 0.113590, cd: 0.001020, dense normal: 0.061364, sparse normal: 0.054275
epoch: 169 total loss: 0.113533, cd: 0.001019, dense normal: 0.061473, sparse normal: 0.054364
epoch: 170 total loss: 0.113614, cd: 0.001020, dense normal: 0.061644, sparse normal: 0.054505
epoch: 171 total loss: 0.113491, cd: 0.001019, dense normal: 0.061480, sparse normal: 0.054391
epoch: 172 total loss: 0.113502, cd: 0.001019, dense normal: 0.061623, sparse normal: 0.054495
epoch: 173 total loss: 0.113606, cd: 0.001020, dense normal: 0.061568, sparse normal: 0.054428
epoch: 174 total loss: 0.113425, cd: 0.001018, dense normal: 0.061610, sparse normal: 0.054415
epoch: 175 total loss: 0.113756, cd: 0.001021, dense normal: 0.061694, sparse normal: 0.054501
epoch: 176 total loss: 0.113672, cd: 0.001021, dense normal: 0.061635, sparse normal: 0.054460
epoch: 177 total loss: 0.113413, cd: 0.001018, dense normal: 0.061500, sparse normal: 0.054327
epoch: 178 total loss: 0.113672, cd: 0.001021, dense normal: 0.061430, sparse normal: 0.054281
epoch: 179 total loss: 0.113503, cd: 0.001019, dense normal: 0.061413, sparse normal: 0.054261
epoch: 180 total loss: 0.113598, cd: 0.001020, dense normal: 0.061613, sparse normal: 0.054487
epoch: 181 total loss: 0.113268, cd: 0.001017, dense normal: 0.061229, sparse normal: 0.054164
epoch: 182 total loss: 0.113438, cd: 0.001019, dense normal: 0.061312, sparse normal: 0.054164
epoch: 183 total loss: 0.113234, cd: 0.001017, dense normal: 0.061423, sparse normal: 0.054216
epoch: 184 total loss: 0.113437, cd: 0.001019, dense normal: 0.061322, sparse normal: 0.054245
epoch: 185 total loss: 0.113338, cd: 0.001018, dense normal: 0.061336, sparse normal: 0.054136
epoch: 186 total loss: 0.113180, cd: 0.001016, dense normal: 0.061446, sparse normal: 0.054351
epoch: 187 total loss: 0.113469, cd: 0.001019, dense normal: 0.061425, sparse normal: 0.054331
epoch: 188 total loss: 0.113458, cd: 0.001019, dense normal: 0.061427, sparse normal: 0.054235
epoch: 189 total loss: 0.113257, cd: 0.001017, dense normal: 0.061315, sparse normal: 0.054221
epoch: 190 total loss: 0.113524, cd: 0.001019, dense normal: 0.061574, sparse normal: 0.054480
epoch: 191 total loss: 0.113326, cd: 0.001018, dense normal: 0.061346, sparse normal: 0.054246
epoch: 192 total loss: 0.113297, cd: 0.001017, dense normal: 0.061284, sparse normal: 0.054169
epoch: 193 total loss: 0.113406, cd: 0.001018, dense normal: 0.061557, sparse normal: 0.054445
epoch: 194 total loss: 0.113510, cd: 0.001019, dense normal: 0.061468, sparse normal: 0.054354
epoch: 195 total loss: 0.113484, cd: 0.001019, dense normal: 0.061511, sparse normal: 0.054328
epoch: 196 total loss: 0.113337, cd: 0.001018, dense normal: 0.061320, sparse normal: 0.054202
epoch: 197 total loss: 0.113311, cd: 0.001018, dense normal: 0.061353, sparse normal: 0.054196
epoch: 198 total loss: 0.113209, cd: 0.001017, dense normal: 0.061133, sparse normal: 0.054096
epoch: 199 total loss: 0.113156, cd: 0.001016, dense normal: 0.061297, sparse normal: 0.054203
epoch: 200 total loss: 0.113485, cd: 0.001019, dense normal: 0.061550, sparse normal: 0.054411
epoch: 201 total loss: 0.113311, cd: 0.001017, dense normal: 0.061561, sparse normal: 0.054476
epoch: 202 total loss: 0.113290, cd: 0.001017, dense normal: 0.061362, sparse normal: 0.054250
epoch: 203 total loss: 0.113295, cd: 0.001018, dense normal: 0.061203, sparse normal: 0.054087
epoch: 204 total loss: 0.113168, cd: 0.001016, dense normal: 0.061365, sparse normal: 0.054244
epoch: 205 total loss: 0.113207, cd: 0.001017, dense normal: 0.061112, sparse normal: 0.053969
epoch: 206 total loss: 0.113316, cd: 0.001018, dense normal: 0.061087, sparse normal: 0.054068
epoch: 207 total loss: 0.113096, cd: 0.001016, dense normal: 0.061235, sparse normal: 0.054113
epoch: 208 total loss: 0.113066, cd: 0.001015, dense normal: 0.061184, sparse normal: 0.054124
epoch: 209 total loss: 0.112914, cd: 0.001014, dense normal: 0.060996, sparse normal: 0.053864
epoch: 210 total loss: 0.113238, cd: 0.001017, dense normal: 0.061003, sparse normal: 0.053850
epoch: 211 total loss: 0.113121, cd: 0.001016, dense normal: 0.061114, sparse normal: 0.054045
epoch: 212 total loss: 0.113069, cd: 0.001016, dense normal: 0.060856, sparse normal: 0.053786
epoch: 213 total loss: 0.112961, cd: 0.001015, dense normal: 0.061029, sparse normal: 0.053903
epoch: 214 total loss: 0.113043, cd: 0.001015, dense normal: 0.061170, sparse normal: 0.054019
epoch: 215 total loss: 0.113064, cd: 0.001016, dense normal: 0.060865, sparse normal: 0.053723
epoch: 216 total loss: 0.113063, cd: 0.001016, dense normal: 0.060970, sparse normal: 0.053897
epoch: 217 total loss: 0.113072, cd: 0.001016, dense normal: 0.060966, sparse normal: 0.053896
epoch: 218 total loss: 0.112978, cd: 0.001015, dense normal: 0.060848, sparse normal: 0.053750
epoch: 219 total loss: 0.112813, cd: 0.001013, dense normal: 0.061033, sparse normal: 0.053954
epoch: 220 total loss: 0.112839, cd: 0.001014, dense normal: 0.060964, sparse normal: 0.053920
epoch: 221 total loss: 0.112981, cd: 0.001015, dense normal: 0.061003, sparse normal: 0.053941
epoch: 222 total loss: 0.113100, cd: 0.001016, dense normal: 0.060876, sparse normal: 0.053825
epoch: 223 total loss: 0.112916, cd: 0.001015, dense normal: 0.060853, sparse normal: 0.053801
epoch: 224 total loss: 0.112846, cd: 0.001014, dense normal: 0.060654, sparse normal: 0.053613
epoch: 225 total loss: 0.112778, cd: 0.001013, dense normal: 0.060856, sparse normal: 0.053684
epoch: 226 total loss: 0.112927, cd: 0.001015, dense normal: 0.060902, sparse normal: 0.053836
epoch: 227 total loss: 0.112960, cd: 0.001015, dense normal: 0.060767, sparse normal: 0.053654
epoch: 228 total loss: 0.112699, cd: 0.001012, dense normal: 0.060901, sparse normal: 0.053800
epoch: 229 total loss: 0.112961, cd: 0.001015, dense normal: 0.060781, sparse normal: 0.053689
epoch: 230 total loss: 0.112900, cd: 0.001014, dense normal: 0.060863, sparse normal: 0.053810
epoch: 231 total loss: 0.112750, cd: 0.001013, dense normal: 0.060863, sparse normal: 0.053815
epoch: 232 total loss: 0.112596, cd: 0.001011, dense normal: 0.060836, sparse normal: 0.053737
epoch: 233 total loss: 0.112938, cd: 0.001015, dense normal: 0.060792, sparse normal: 0.053747
epoch: 234 total loss: 0.112863, cd: 0.001014, dense normal: 0.060844, sparse normal: 0.053825
epoch: 235 total loss: 0.112843, cd: 0.001014, dense normal: 0.060789, sparse normal: 0.053683
epoch: 236 total loss: 0.112884, cd: 0.001014, dense normal: 0.060801, sparse normal: 0.053754
epoch: 237 total loss: 0.112761, cd: 0.001013, dense normal: 0.060837, sparse normal: 0.053723
epoch: 238 total loss: 0.112811, cd: 0.001014, dense normal: 0.060701, sparse normal: 0.053626
epoch: 239 total loss: 0.112817, cd: 0.001014, dense normal: 0.060781, sparse normal: 0.053727
epoch: 240 total loss: 0.112625, cd: 0.001012, dense normal: 0.060552, sparse normal: 0.053493
epoch: 241 total loss: 0.112791, cd: 0.001014, dense normal: 0.060568, sparse normal: 0.053515
epoch: 242 total loss: 0.112727, cd: 0.001013, dense normal: 0.060599, sparse normal: 0.053543
epoch: 243 total loss: 0.112534, cd: 0.001011, dense normal: 0.060632, sparse normal: 0.053528
epoch: 244 total loss: 0.112824, cd: 0.001014, dense normal: 0.060723, sparse normal: 0.053601
epoch: 245 total loss: 0.112812, cd: 0.001014, dense normal: 0.060542, sparse normal: 0.053466
epoch: 246 total loss: 0.112663, cd: 0.001012, dense normal: 0.060784, sparse normal: 0.053724
epoch: 247 total loss: 0.112754, cd: 0.001013, dense normal: 0.060739, sparse normal: 0.053623
epoch: 248 total loss: 0.112580, cd: 0.001012, dense normal: 0.060588, sparse normal: 0.053503
epoch: 249 total loss: 0.112647, cd: 0.001012, dense normal: 0.060750, sparse normal: 0.053615
epoch: 250 total loss: 0.112718, cd: 0.001013, dense normal: 0.060632, sparse normal: 0.053594
epoch: 251 total loss: 0.112542, cd: 0.001011, dense normal: 0.060601, sparse normal: 0.053589
epoch: 252 total loss: 0.112528, cd: 0.001011, dense normal: 0.060553, sparse normal: 0.053485
epoch: 253 total loss: 0.112587, cd: 0.001012, dense normal: 0.060520, sparse normal: 0.053487
epoch: 254 total loss: 0.112591, cd: 0.001012, dense normal: 0.060561, sparse normal: 0.053507
epoch: 255 total loss: 0.112508, cd: 0.001011, dense normal: 0.060546, sparse normal: 0.053519
epoch: 256 total loss: 0.112596, cd: 0.001012, dense normal: 0.060608, sparse normal: 0.053571
epoch: 257 total loss: 0.112524, cd: 0.001011, dense normal: 0.060552, sparse normal: 0.053575
epoch: 258 total loss: 0.112488, cd: 0.001011, dense normal: 0.060565, sparse normal: 0.053575
epoch: 259 total loss: 0.112476, cd: 0.001011, dense normal: 0.060410, sparse normal: 0.053350
epoch: 260 total loss: 0.112645, cd: 0.001013, dense normal: 0.060307, sparse normal: 0.053318
epoch: 261 total loss: 0.112656, cd: 0.001013, dense normal: 0.060491, sparse normal: 0.053439
epoch: 262 total loss: 0.112618, cd: 0.001012, dense normal: 0.060512, sparse normal: 0.053531
epoch: 263 total loss: 0.112437, cd: 0.001010, dense normal: 0.060582, sparse normal: 0.053575
epoch: 264 total loss: 0.112597, cd: 0.001012, dense normal: 0.060563, sparse normal: 0.053476
epoch: 265 total loss: 0.112547, cd: 0.001011, dense normal: 0.060624, sparse normal: 0.053581
epoch: 266 total loss: 0.112587, cd: 0.001012, dense normal: 0.060669, sparse normal: 0.053609
epoch: 267 total loss: 0.112568, cd: 0.001012, dense normal: 0.060498, sparse normal: 0.053392
epoch: 268 total loss: 0.112483, cd: 0.001011, dense normal: 0.060431, sparse normal: 0.053428
epoch: 269 total loss: 0.112340, cd: 0.001010, dense normal: 0.060481, sparse normal: 0.053422
epoch: 270 total loss: 0.112501, cd: 0.001011, dense normal: 0.060316, sparse normal: 0.053307
epoch: 271 total loss: 0.112348, cd: 0.001010, dense normal: 0.060450, sparse normal: 0.053418
epoch: 272 total loss: 0.112428, cd: 0.001011, dense normal: 0.060383, sparse normal: 0.053374
epoch: 273 total loss: 0.112560, cd: 0.001012, dense normal: 0.060424, sparse normal: 0.053393
