2022-04-05 18:38:15.758315
/home/siyu_ren/pugeo_pytorch/main.py
Namespace(batch_size=8, data_path='/home/siyu_ren/pugeo_pytorch_data/', eval_xyz='D:\\PUGEO\\test_5000', gpu='0', jitter_max=0.03, jitter_sigma=0.01, learning_rate=0.001, log_dir='log_x8', max_epoch=600, min_lr=1e-05, model='model_pugeo', num_patch=58, num_point=256, num_shape_point=5000, patch_num_ratio=3, phase='train', pretrained='', reg_normal1=0.1, reg_normal2=0.1, up_ratio=8)
epoch: 0 total loss: 1.075055, cd: 0.010092, dense normal: 0.319331, sparse normal: 0.339762
epoch: 27 total loss: 0.087065, cd: 0.000727, dense normal: 0.075396, sparse normal: 0.068357
epoch: 28 total loss: 0.086536, cd: 0.000723, dense normal: 0.074615, sparse normal: 0.067359
epoch: 29 total loss: 0.085799, cd: 0.000718, dense normal: 0.073362, sparse normal: 0.066171
epoch: 30 total loss: 0.086149, cd: 0.000720, dense normal: 0.074426, sparse normal: 0.066927
epoch: 31 total loss: 0.085177, cd: 0.000714, dense normal: 0.072772, sparse normal: 0.065320
epoch: 32 total loss: 0.085794, cd: 0.000718, dense normal: 0.073776, sparse normal: 0.066373
epoch: 33 total loss: 0.084971, cd: 0.000713, dense normal: 0.072194, sparse normal: 0.064890
epoch: 34 total loss: 0.084426, cd: 0.000709, dense normal: 0.071349, sparse normal: 0.063878
epoch: 35 total loss: 0.084469, cd: 0.000709, dense normal: 0.071809, sparse normal: 0.064219
epoch: 36 total loss: 0.083898, cd: 0.000705, dense normal: 0.070595, sparse normal: 0.063101
epoch: 37 total loss: 0.082842, cd: 0.000698, dense normal: 0.069115, sparse normal: 0.061661
epoch: 38 total loss: 0.082731, cd: 0.000697, dense normal: 0.068953, sparse normal: 0.061350
epoch: 39 total loss: 0.083334, cd: 0.000701, dense normal: 0.070128, sparse normal: 0.062421
epoch: 40 total loss: 0.082432, cd: 0.000695, dense normal: 0.068640, sparse normal: 0.061063
epoch: 41 total loss: 0.081085, cd: 0.000685, dense normal: 0.066849, sparse normal: 0.059245
epoch: 42 total loss: 0.081507, cd: 0.000688, dense normal: 0.067378, sparse normal: 0.059783
epoch: 43 total loss: 0.081243, cd: 0.000686, dense normal: 0.066829, sparse normal: 0.059268
epoch: 44 total loss: 0.081092, cd: 0.000685, dense normal: 0.066663, sparse normal: 0.059198
epoch: 45 total loss: 0.080834, cd: 0.000683, dense normal: 0.066658, sparse normal: 0.059220
epoch: 46 total loss: 0.080673, cd: 0.000681, dense normal: 0.066358, sparse normal: 0.058957
epoch: 47 total loss: 0.080330, cd: 0.000679, dense normal: 0.065789, sparse normal: 0.058394
epoch: 48 total loss: 0.080748, cd: 0.000682, dense normal: 0.066452, sparse normal: 0.058917
epoch: 49 total loss: 0.080447, cd: 0.000680, dense normal: 0.066176, sparse normal: 0.058720
epoch: 50 total loss: 0.080117, cd: 0.000678, dense normal: 0.065483, sparse normal: 0.058111
epoch: 51 total loss: 0.080133, cd: 0.000677, dense normal: 0.066054, sparse normal: 0.058552
epoch: 52 total loss: 0.080165, cd: 0.000677, dense normal: 0.065952, sparse normal: 0.058424
epoch: 53 total loss: 0.079848, cd: 0.000675, dense normal: 0.065603, sparse normal: 0.057988
epoch: 54 total loss: 0.079683, cd: 0.000675, dense normal: 0.064904, sparse normal: 0.057421
epoch: 55 total loss: 0.079711, cd: 0.000675, dense normal: 0.064930, sparse normal: 0.057474
epoch: 56 total loss: 0.079396, cd: 0.000672, dense normal: 0.064484, sparse normal: 0.057083
epoch: 57 total loss: 0.080106, cd: 0.000676, dense normal: 0.066157, sparse normal: 0.058678
epoch: 58 total loss: 0.079871, cd: 0.000676, dense normal: 0.065148, sparse normal: 0.057834
epoch: 59 total loss: 0.079794, cd: 0.000675, dense normal: 0.065206, sparse normal: 0.057764
epoch: 60 total loss: 0.079342, cd: 0.000671, dense normal: 0.064648, sparse normal: 0.057343
epoch: 61 total loss: 0.079009, cd: 0.000669, dense normal: 0.064066, sparse normal: 0.056884
epoch: 62 total loss: 0.078871, cd: 0.000668, dense normal: 0.064047, sparse normal: 0.056711
epoch: 63 total loss: 0.078879, cd: 0.000669, dense normal: 0.063772, sparse normal: 0.056403
epoch: 64 total loss: 0.078517, cd: 0.000666, dense normal: 0.063472, sparse normal: 0.056205
epoch: 65 total loss: 0.078602, cd: 0.000666, dense normal: 0.063680, sparse normal: 0.056482
epoch: 66 total loss: 0.078590, cd: 0.000666, dense normal: 0.063504, sparse normal: 0.056298
epoch: 67 total loss: 0.078652, cd: 0.000666, dense normal: 0.063688, sparse normal: 0.056623
epoch: 68 total loss: 0.078569, cd: 0.000665, dense normal: 0.063903, sparse normal: 0.056796
epoch: 69 total loss: 0.078591, cd: 0.000666, dense normal: 0.063525, sparse normal: 0.056405
epoch: 70 total loss: 0.078479, cd: 0.000665, dense normal: 0.063406, sparse normal: 0.056228
epoch: 71 total loss: 0.078313, cd: 0.000664, dense normal: 0.063110, sparse normal: 0.055981
epoch: 72 total loss: 0.078270, cd: 0.000664, dense normal: 0.063034, sparse normal: 0.055895
epoch: 73 total loss: 0.077997, cd: 0.000661, dense normal: 0.063021, sparse normal: 0.055804
epoch: 74 total loss: 0.078266, cd: 0.000664, dense normal: 0.062969, sparse normal: 0.055890
epoch: 75 total loss: 0.078377, cd: 0.000665, dense normal: 0.063132, sparse normal: 0.055992
epoch: 76 total loss: 0.078421, cd: 0.000665, dense normal: 0.063317, sparse normal: 0.056222
epoch: 77 total loss: 0.078190, cd: 0.000663, dense normal: 0.063047, sparse normal: 0.055928
epoch: 78 total loss: 0.078073, cd: 0.000662, dense normal: 0.062965, sparse normal: 0.055925
epoch: 79 total loss: 0.078025, cd: 0.000662, dense normal: 0.062777, sparse normal: 0.055765
epoch: 80 total loss: 0.078020, cd: 0.000661, dense normal: 0.063016, sparse normal: 0.055980
epoch: 81 total loss: 0.077697, cd: 0.000660, dense normal: 0.062096, sparse normal: 0.055084
epoch: 82 total loss: 0.078175, cd: 0.000663, dense normal: 0.062950, sparse normal: 0.055842
epoch: 83 total loss: 0.077828, cd: 0.000660, dense normal: 0.062513, sparse normal: 0.055416
epoch: 84 total loss: 0.077830, cd: 0.000660, dense normal: 0.062626, sparse normal: 0.055530
epoch: 85 total loss: 0.077662, cd: 0.000659, dense normal: 0.062489, sparse normal: 0.055419
epoch: 86 total loss: 0.077664, cd: 0.000659, dense normal: 0.062347, sparse normal: 0.055344
epoch: 87 total loss: 0.077769, cd: 0.000660, dense normal: 0.062473, sparse normal: 0.055434
epoch: 88 total loss: 0.077507, cd: 0.000657, dense normal: 0.062420, sparse normal: 0.055365
epoch: 89 total loss: 0.077672, cd: 0.000659, dense normal: 0.062233, sparse normal: 0.055229
epoch: 90 total loss: 0.077959, cd: 0.000661, dense normal: 0.063181, sparse normal: 0.055912
epoch: 91 total loss: 0.077877, cd: 0.000661, dense normal: 0.062631, sparse normal: 0.055540
epoch: 92 total loss: 0.077850, cd: 0.000660, dense normal: 0.062676, sparse normal: 0.055627
epoch: 93 total loss: 0.077702, cd: 0.000659, dense normal: 0.062473, sparse normal: 0.055524
epoch: 94 total loss: 0.077484, cd: 0.000657, dense normal: 0.062249, sparse normal: 0.055265
epoch: 95 total loss: 0.077366, cd: 0.000657, dense normal: 0.062037, sparse normal: 0.055064
epoch: 96 total loss: 0.077560, cd: 0.000658, dense normal: 0.062141, sparse normal: 0.055104
epoch: 97 total loss: 0.077305, cd: 0.000657, dense normal: 0.061642, sparse normal: 0.054721
epoch: 98 total loss: 0.077522, cd: 0.000658, dense normal: 0.061960, sparse normal: 0.055028
epoch: 99 total loss: 0.077397, cd: 0.000657, dense normal: 0.061885, sparse normal: 0.054945
epoch: 100 total loss: 0.077474, cd: 0.000658, dense normal: 0.062079, sparse normal: 0.055177
epoch: 101 total loss: 0.077346, cd: 0.000657, dense normal: 0.061930, sparse normal: 0.054936
epoch: 102 total loss: 0.077349, cd: 0.000656, dense normal: 0.062179, sparse normal: 0.055190
epoch: 103 total loss: 0.076998, cd: 0.000654, dense normal: 0.061497, sparse normal: 0.054562
epoch: 104 total loss: 0.076921, cd: 0.000654, dense normal: 0.061336, sparse normal: 0.054412
epoch: 105 total loss: 0.076940, cd: 0.000654, dense normal: 0.061170, sparse normal: 0.054319
epoch: 106 total loss: 0.076767, cd: 0.000653, dense normal: 0.060966, sparse normal: 0.054099
epoch: 107 total loss: 0.076687, cd: 0.000652, dense normal: 0.060923, sparse normal: 0.054042
epoch: 108 total loss: 0.076674, cd: 0.000652, dense normal: 0.060889, sparse normal: 0.054076
epoch: 109 total loss: 0.076667, cd: 0.000652, dense normal: 0.060971, sparse normal: 0.054225
epoch: 110 total loss: 0.076883, cd: 0.000654, dense normal: 0.060938, sparse normal: 0.054140
epoch: 111 total loss: 0.076824, cd: 0.000653, dense normal: 0.061035, sparse normal: 0.054282
epoch: 112 total loss: 0.076684, cd: 0.000652, dense normal: 0.060909, sparse normal: 0.054063
epoch: 113 total loss: 0.076880, cd: 0.000653, dense normal: 0.061211, sparse normal: 0.054373
epoch: 114 total loss: 0.076790, cd: 0.000652, dense normal: 0.061141, sparse normal: 0.054362
epoch: 115 total loss: 0.076868, cd: 0.000653, dense normal: 0.061082, sparse normal: 0.054297
epoch: 116 total loss: 0.076991, cd: 0.000654, dense normal: 0.061398, sparse normal: 0.054534
epoch: 117 total loss: 0.076692, cd: 0.000652, dense normal: 0.060953, sparse normal: 0.054164
epoch: 118 total loss: 0.076526, cd: 0.000650, dense normal: 0.060771, sparse normal: 0.054077
epoch: 119 total loss: 0.076836, cd: 0.000653, dense normal: 0.060970, sparse normal: 0.054272
epoch: 120 total loss: 0.076603, cd: 0.000651, dense normal: 0.060772, sparse normal: 0.053973
epoch: 121 total loss: 0.076382, cd: 0.000650, dense normal: 0.060422, sparse normal: 0.053733
epoch: 122 total loss: 0.076319, cd: 0.000649, dense normal: 0.060550, sparse normal: 0.053930
epoch: 123 total loss: 0.076272, cd: 0.000649, dense normal: 0.060372, sparse normal: 0.053716
epoch: 124 total loss: 0.076277, cd: 0.000649, dense normal: 0.060387, sparse normal: 0.053745
epoch: 125 total loss: 0.076211, cd: 0.000648, dense normal: 0.060289, sparse normal: 0.053671
epoch: 126 total loss: 0.076207, cd: 0.000648, dense normal: 0.060292, sparse normal: 0.053627
epoch: 127 total loss: 0.076321, cd: 0.000649, dense normal: 0.060491, sparse normal: 0.053802
epoch: 128 total loss: 0.076144, cd: 0.000647, dense normal: 0.060436, sparse normal: 0.053804
epoch: 129 total loss: 0.076334, cd: 0.000649, dense normal: 0.060535, sparse normal: 0.053821
epoch: 130 total loss: 0.076660, cd: 0.000652, dense normal: 0.060777, sparse normal: 0.054012
epoch: 131 total loss: 0.076558, cd: 0.000651, dense normal: 0.060814, sparse normal: 0.053998
epoch: 132 total loss: 0.076650, cd: 0.000652, dense normal: 0.060734, sparse normal: 0.053940
epoch: 133 total loss: 0.076728, cd: 0.000652, dense normal: 0.061047, sparse normal: 0.054330
epoch: 134 total loss: 0.076655, cd: 0.000651, dense normal: 0.060970, sparse normal: 0.054158
epoch: 135 total loss: 0.076591, cd: 0.000651, dense normal: 0.061046, sparse normal: 0.054258
epoch: 136 total loss: 0.076550, cd: 0.000651, dense normal: 0.060677, sparse normal: 0.053908
epoch: 137 total loss: 0.076412, cd: 0.000649, dense normal: 0.060772, sparse normal: 0.054064
epoch: 138 total loss: 0.076296, cd: 0.000648, dense normal: 0.060558, sparse normal: 0.053886
epoch: 139 total loss: 0.076239, cd: 0.000648, dense normal: 0.060597, sparse normal: 0.053942
epoch: 140 total loss: 0.076403, cd: 0.000650, dense normal: 0.060547, sparse normal: 0.053870
epoch: 141 total loss: 0.076269, cd: 0.000649, dense normal: 0.060298, sparse normal: 0.053603
epoch: 142 total loss: 0.076125, cd: 0.000648, dense normal: 0.060154, sparse normal: 0.053467
epoch: 143 total loss: 0.075985, cd: 0.000646, dense normal: 0.060147, sparse normal: 0.053489
epoch: 144 total loss: 0.076034, cd: 0.000647, dense normal: 0.060030, sparse normal: 0.053443
epoch: 145 total loss: 0.075937, cd: 0.000646, dense normal: 0.059962, sparse normal: 0.053315
epoch: 146 total loss: 0.075995, cd: 0.000646, dense normal: 0.060056, sparse normal: 0.053412
epoch: 147 total loss: 0.075805, cd: 0.000645, dense normal: 0.059891, sparse normal: 0.053263
epoch: 148 total loss: 0.075951, cd: 0.000646, dense normal: 0.059893, sparse normal: 0.053237
epoch: 149 total loss: 0.075880, cd: 0.000646, dense normal: 0.059772, sparse normal: 0.053197
epoch: 150 total loss: 0.075992, cd: 0.000647, dense normal: 0.059935, sparse normal: 0.053345
epoch: 151 total loss: 0.075727, cd: 0.000644, dense normal: 0.059728, sparse normal: 0.053169
epoch: 152 total loss: 0.075978, cd: 0.000646, dense normal: 0.060296, sparse normal: 0.053625
epoch: 153 total loss: 0.076088, cd: 0.000647, dense normal: 0.060324, sparse normal: 0.053650
epoch: 154 total loss: 0.075829, cd: 0.000645, dense normal: 0.060068, sparse normal: 0.053435
epoch: 155 total loss: 0.075889, cd: 0.000646, dense normal: 0.059890, sparse normal: 0.053281
epoch: 156 total loss: 0.075838, cd: 0.000645, dense normal: 0.059813, sparse normal: 0.053228
epoch: 157 total loss: 0.075783, cd: 0.000645, dense normal: 0.059830, sparse normal: 0.053244
epoch: 158 total loss: 0.075838, cd: 0.000645, dense normal: 0.059817, sparse normal: 0.053190
epoch: 159 total loss: 0.075842, cd: 0.000645, dense normal: 0.059835, sparse normal: 0.053246
epoch: 160 total loss: 0.075835, cd: 0.000645, dense normal: 0.059953, sparse normal: 0.053330
epoch: 161 total loss: 0.075909, cd: 0.000646, dense normal: 0.059851, sparse normal: 0.053274
epoch: 162 total loss: 0.075663, cd: 0.000644, dense normal: 0.059594, sparse normal: 0.053041
epoch: 163 total loss: 0.075734, cd: 0.000644, dense normal: 0.059730, sparse normal: 0.053189
epoch: 164 total loss: 0.075621, cd: 0.000644, dense normal: 0.059582, sparse normal: 0.052982
epoch: 165 total loss: 0.075624, cd: 0.000644, dense normal: 0.059604, sparse normal: 0.053058
epoch: 166 total loss: 0.075568, cd: 0.000643, dense normal: 0.059441, sparse normal: 0.052944
epoch: 167 total loss: 0.075651, cd: 0.000644, dense normal: 0.059447, sparse normal: 0.052929
epoch: 168 total loss: 0.075682, cd: 0.000645, dense normal: 0.059443, sparse normal: 0.052858
epoch: 169 total loss: 0.075522, cd: 0.000643, dense normal: 0.059413, sparse normal: 0.052868
epoch: 170 total loss: 0.075642, cd: 0.000644, dense normal: 0.059396, sparse normal: 0.052877
epoch: 171 total loss: 0.075479, cd: 0.000642, dense normal: 0.059511, sparse normal: 0.052985
epoch: 172 total loss: 0.075619, cd: 0.000643, dense normal: 0.059674, sparse normal: 0.053138
epoch: 173 total loss: 0.075687, cd: 0.000645, dense normal: 0.059455, sparse normal: 0.052897
epoch: 174 total loss: 0.075554, cd: 0.000643, dense normal: 0.059522, sparse normal: 0.052871
epoch: 175 total loss: 0.075378, cd: 0.000642, dense normal: 0.059310, sparse normal: 0.052801
epoch: 176 total loss: 0.075380, cd: 0.000641, dense normal: 0.059487, sparse normal: 0.052983
epoch: 177 total loss: 0.075296, cd: 0.000641, dense normal: 0.059373, sparse normal: 0.052821
epoch: 178 total loss: 0.075547, cd: 0.000643, dense normal: 0.059475, sparse normal: 0.052990
epoch: 179 total loss: 0.075403, cd: 0.000642, dense normal: 0.059218, sparse normal: 0.052741
epoch: 180 total loss: 0.075469, cd: 0.000643, dense normal: 0.059322, sparse normal: 0.052862
epoch: 181 total loss: 0.075285, cd: 0.000641, dense normal: 0.059265, sparse normal: 0.052788
epoch: 182 total loss: 0.075231, cd: 0.000640, dense normal: 0.059126, sparse normal: 0.052662
epoch: 183 total loss: 0.075195, cd: 0.000640, dense normal: 0.059178, sparse normal: 0.052703
epoch: 184 total loss: 0.075126, cd: 0.000639, dense normal: 0.059175, sparse normal: 0.052710
epoch: 185 total loss: 0.075171, cd: 0.000640, dense normal: 0.059021, sparse normal: 0.052598
epoch: 186 total loss: 0.075173, cd: 0.000640, dense normal: 0.059009, sparse normal: 0.052545
epoch: 187 total loss: 0.075149, cd: 0.000640, dense normal: 0.059082, sparse normal: 0.052608
epoch: 188 total loss: 0.075103, cd: 0.000639, dense normal: 0.059192, sparse normal: 0.052712
epoch: 189 total loss: 0.075265, cd: 0.000641, dense normal: 0.058934, sparse normal: 0.052477
epoch: 190 total loss: 0.075236, cd: 0.000641, dense normal: 0.058948, sparse normal: 0.052550
epoch: 191 total loss: 0.075318, cd: 0.000641, dense normal: 0.059125, sparse normal: 0.052720
epoch: 192 total loss: 0.075178, cd: 0.000640, dense normal: 0.059145, sparse normal: 0.052681
epoch: 193 total loss: 0.075028, cd: 0.000639, dense normal: 0.059086, sparse normal: 0.052596
epoch: 194 total loss: 0.075186, cd: 0.000641, dense normal: 0.058891, sparse normal: 0.052394
epoch: 195 total loss: 0.075144, cd: 0.000640, dense normal: 0.058944, sparse normal: 0.052558
epoch: 196 total loss: 0.075130, cd: 0.000640, dense normal: 0.058907, sparse normal: 0.052454
epoch: 197 total loss: 0.075163, cd: 0.000641, dense normal: 0.058735, sparse normal: 0.052285
epoch: 198 total loss: 0.075099, cd: 0.000640, dense normal: 0.058732, sparse normal: 0.052306
epoch: 199 total loss: 0.075088, cd: 0.000640, dense normal: 0.058777, sparse normal: 0.052329
epoch: 200 total loss: 0.074998, cd: 0.000639, dense normal: 0.058868, sparse normal: 0.052387
epoch: 201 total loss: 0.075103, cd: 0.000640, dense normal: 0.058814, sparse normal: 0.052441
epoch: 202 total loss: 0.074990, cd: 0.000639, dense normal: 0.058782, sparse normal: 0.052370
epoch: 203 total loss: 0.075107, cd: 0.000640, dense normal: 0.058871, sparse normal: 0.052441
epoch: 204 total loss: 0.074958, cd: 0.000638, dense normal: 0.058755, sparse normal: 0.052369
epoch: 205 total loss: 0.075023, cd: 0.000639, dense normal: 0.058679, sparse normal: 0.052274
epoch: 206 total loss: 0.074985, cd: 0.000639, dense normal: 0.058789, sparse normal: 0.052347
epoch: 207 total loss: 0.075135, cd: 0.000640, dense normal: 0.058871, sparse normal: 0.052457
epoch: 208 total loss: 0.074920, cd: 0.000638, dense normal: 0.058689, sparse normal: 0.052312
epoch: 209 total loss: 0.074926, cd: 0.000638, dense normal: 0.058566, sparse normal: 0.052210
epoch: 210 total loss: 0.075090, cd: 0.000640, dense normal: 0.058781, sparse normal: 0.052412
epoch: 211 total loss: 0.075122, cd: 0.000640, dense normal: 0.058759, sparse normal: 0.052310
epoch: 212 total loss: 0.075044, cd: 0.000639, dense normal: 0.058850, sparse normal: 0.052414
epoch: 213 total loss: 0.075008, cd: 0.000639, dense normal: 0.058633, sparse normal: 0.052259
epoch: 214 total loss: 0.074885, cd: 0.000638, dense normal: 0.058657, sparse normal: 0.052339
epoch: 215 total loss: 0.075150, cd: 0.000640, dense normal: 0.058884, sparse normal: 0.052520
epoch: 216 total loss: 0.074838, cd: 0.000638, dense normal: 0.058531, sparse normal: 0.052162
epoch: 217 total loss: 0.074864, cd: 0.000638, dense normal: 0.058685, sparse normal: 0.052268
epoch: 218 total loss: 0.074956, cd: 0.000639, dense normal: 0.058665, sparse normal: 0.052227
epoch: 219 total loss: 0.075079, cd: 0.000640, dense normal: 0.058672, sparse normal: 0.052183
epoch: 220 total loss: 0.075031, cd: 0.000639, dense normal: 0.058626, sparse normal: 0.052176
epoch: 221 total loss: 0.074904, cd: 0.000638, dense normal: 0.058653, sparse normal: 0.052249
epoch: 222 total loss: 0.074785, cd: 0.000637, dense normal: 0.058631, sparse normal: 0.052174
epoch: 223 total loss: 0.074789, cd: 0.000637, dense normal: 0.058557, sparse normal: 0.052160
epoch: 224 total loss: 0.074884, cd: 0.000638, dense normal: 0.058775, sparse normal: 0.052374
epoch: 225 total loss: 0.074894, cd: 0.000638, dense normal: 0.058435, sparse normal: 0.052031
epoch: 226 total loss: 0.074868, cd: 0.000638, dense normal: 0.058625, sparse normal: 0.052235
epoch: 227 total loss: 0.074956, cd: 0.000639, dense normal: 0.058605, sparse normal: 0.052238
epoch: 228 total loss: 0.074858, cd: 0.000638, dense normal: 0.058663, sparse normal: 0.052247
epoch: 229 total loss: 0.074959, cd: 0.000638, dense normal: 0.058735, sparse normal: 0.052377
epoch: 230 total loss: 0.074881, cd: 0.000638, dense normal: 0.058552, sparse normal: 0.052159
epoch: 231 total loss: 0.074923, cd: 0.000638, dense normal: 0.058699, sparse normal: 0.052224
epoch: 232 total loss: 0.074969, cd: 0.000639, dense normal: 0.058643, sparse normal: 0.052255
epoch: 233 total loss: 0.074794, cd: 0.000638, dense normal: 0.058307, sparse normal: 0.051931
epoch: 234 total loss: 0.074763, cd: 0.000637, dense normal: 0.058420, sparse normal: 0.052058
epoch: 235 total loss: 0.074849, cd: 0.000638, dense normal: 0.058460, sparse normal: 0.052112
epoch: 236 total loss: 0.074774, cd: 0.000637, dense normal: 0.058611, sparse normal: 0.052274
epoch: 237 total loss: 0.074821, cd: 0.000638, dense normal: 0.058474, sparse normal: 0.052083
epoch: 238 total loss: 0.074839, cd: 0.000638, dense normal: 0.058327, sparse normal: 0.052020
epoch: 239 total loss: 0.074854, cd: 0.000638, dense normal: 0.058358, sparse normal: 0.052030
epoch: 240 total loss: 0.074830, cd: 0.000638, dense normal: 0.058509, sparse normal: 0.052132
epoch: 241 total loss: 0.074722, cd: 0.000637, dense normal: 0.058423, sparse normal: 0.052050
epoch: 242 total loss: 0.074682, cd: 0.000636, dense normal: 0.058486, sparse normal: 0.052077
epoch: 243 total loss: 0.074794, cd: 0.000638, dense normal: 0.058355, sparse normal: 0.052053
epoch: 244 total loss: 0.074810, cd: 0.000638, dense normal: 0.058340, sparse normal: 0.051972
epoch: 245 total loss: 0.074873, cd: 0.000639, dense normal: 0.058262, sparse normal: 0.051886
epoch: 246 total loss: 0.074633, cd: 0.000636, dense normal: 0.058251, sparse normal: 0.051964
epoch: 247 total loss: 0.074746, cd: 0.000637, dense normal: 0.058354, sparse normal: 0.052046
epoch: 248 total loss: 0.074775, cd: 0.000638, dense normal: 0.058239, sparse normal: 0.051888
epoch: 249 total loss: 0.074630, cd: 0.000636, dense normal: 0.058201, sparse normal: 0.051862
epoch: 250 total loss: 0.074753, cd: 0.000637, dense normal: 0.058298, sparse normal: 0.052020
epoch: 251 total loss: 0.074749, cd: 0.000637, dense normal: 0.058435, sparse normal: 0.052128
epoch: 252 total loss: 0.074746, cd: 0.000637, dense normal: 0.058339, sparse normal: 0.052014
epoch: 253 total loss: 0.074832, cd: 0.000638, dense normal: 0.058303, sparse normal: 0.051996
epoch: 254 total loss: 0.074777, cd: 0.000638, dense normal: 0.058284, sparse normal: 0.051937
epoch: 255 total loss: 0.074615, cd: 0.000636, dense normal: 0.058124, sparse normal: 0.051813
epoch: 256 total loss: 0.074625, cd: 0.000636, dense normal: 0.058438, sparse normal: 0.052106
epoch: 257 total loss: 0.074478, cd: 0.000635, dense normal: 0.058264, sparse normal: 0.051933
epoch: 258 total loss: 0.074598, cd: 0.000636, dense normal: 0.058041, sparse normal: 0.051764
epoch: 259 total loss: 0.074719, cd: 0.000637, dense normal: 0.058203, sparse normal: 0.051871
epoch: 260 total loss: 0.074726, cd: 0.000637, dense normal: 0.058403, sparse normal: 0.052091
epoch: 261 total loss: 0.074602, cd: 0.000636, dense normal: 0.058218, sparse normal: 0.051900
epoch: 262 total loss: 0.074658, cd: 0.000636, dense normal: 0.058193, sparse normal: 0.051941
epoch: 263 total loss: 0.074533, cd: 0.000635, dense normal: 0.058332, sparse normal: 0.052060
epoch: 264 total loss: 0.074537, cd: 0.000635, dense normal: 0.058285, sparse normal: 0.051956
epoch: 265 total loss: 0.074543, cd: 0.000635, dense normal: 0.058309, sparse normal: 0.051989
epoch: 266 total loss: 0.074514, cd: 0.000635, dense normal: 0.058137, sparse normal: 0.051773
epoch: 267 total loss: 0.074735, cd: 0.000637, dense normal: 0.058171, sparse normal: 0.051814
epoch: 268 total loss: 0.074585, cd: 0.000636, dense normal: 0.058277, sparse normal: 0.051938
epoch: 269 total loss: 0.074627, cd: 0.000636, dense normal: 0.058193, sparse normal: 0.051868
epoch: 270 total loss: 0.074678, cd: 0.000637, dense normal: 0.058195, sparse normal: 0.051849
epoch: 271 total loss: 0.074627, cd: 0.000636, dense normal: 0.058239, sparse normal: 0.051936
epoch: 272 total loss: 0.074664, cd: 0.000637, dense normal: 0.058235, sparse normal: 0.051945
epoch: 273 total loss: 0.074726, cd: 0.000637, dense normal: 0.058259, sparse normal: 0.051931
